100th Date,Close,MACD_diff_pytorch,Decision MACD_pytorch,SMA20_pytorch,SMA50_pytorch,Signal_pytorch,Decision GC_pytorch,RSI_pytorch,SMA200_pytorch,Decision RSI/SMA_pytorch,Decision Financial Status,Date,Decision GC_transformers,Decision MACD_transformers,Decision RSI/SMA_transformers,MACD_diff_transformers,RSI_transformers,SMA200_transformers,SMA20_transformers,SMA50_transformers,Signal_transformers
2017-11-09,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2020-01-21,False,False,False,-0.0011714947784576754,0.06338074275014094,47.596043275,47.5804646,47.61758682000001,False
2017-11-10,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2020-01-22,False,False,False,-0.0011696132293679655,0.05639447444188761,47.595704675,47.577446099999996,47.61513214000001,False
2017-11-13,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2020-01-23,False,False,False,-0.0011672363006619627,0.0501036384268474,47.59536259000001,47.57439185,47.612638780000005,False
2017-11-14,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2020-01-24,False,False,False,-0.0011368689529679676,0.04515165851306335,47.595018339999996,47.57132545,47.61012026,False
2017-11-15,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2020-01-27,False,False,False,-0.001089362493751557,0.040654672509390366,47.59467089,47.56824805000001,47.607574459999995,False
2017-11-16,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2020-01-28,False,False,False,-0.0010279301779012873,0.036663830204503256,47.594321470000004,47.565162199999996,47.60500226,False
2017-11-17,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2020-01-29,False,False,False,-0.000968602483155067,0.03288993102746929,47.593969640000005,47.5620595,47.60240444,False
2017-11-20,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2020-01-30,False,False,False,-0.0009011578774162539,0.02967069732463301,47.59361728,47.55894975,47.59978138,False
2017-11-21,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2020-01-31,False,False,False,-0.0008428071008107843,0.026587052504908115,47.593262894999995,47.55582095,47.59713016,False
2017-11-22,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2020-02-03,False,False,False,-0.0007842103157039738,0.02392078770451178,47.59290729,47.5526807,47.59445626000001,False
2017-11-24,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2020-02-04,False,False,False,-0.0007262969799485056,0.0215274913182526,47.592549455,47.54953835,47.591761059999996,False
2017-11-27,7.296024745116425,0.0,False,7.296024745116425,7.296024745116425,False,False,100.0,7.296024745116425,False,True,2020-02-05,False,False,False,-0.0006441549452006964,0.019634390199883,47.592191195000005,47.5464005,47.58905346,False
